time_epoch,time,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition.text,condition.icon,condition.code,name,region,country,lat,lon,tz_id,localtime_epoch,localtime
1701457200,2023-12-02 06:00,19.0,66.1,1,4.7,7.6,211,SSW,1008.0,29.76,0.01,0.0,85,58,19.0,66.1,19.0,66.1,19.0,66.1,16.3,61.4,1,75,0,0,10.0,6.0,6.6,10.5,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701460800,2023-12-02 07:00,19.8,67.6,1,5.8,9.4,203,SSW,1008.0,29.78,0.0,0.0,80,64,19.8,67.7,19.8,67.7,19.8,67.7,16.3,61.4,0,0,0,0,10.0,6.0,7.5,12.0,4.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701464400,2023-12-02 08:00,20.9,69.6,1,5.8,9.4,194,SSW,1009.0,29.78,0.01,0.0,75,72,20.9,69.6,20.9,69.6,20.9,69.6,16.4,61.4,0,62,0,0,10.0,6.0,6.7,10.8,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701468000,2023-12-02 09:00,21.6,70.9,1,5.6,9.0,180,S,1009.0,29.78,0.01,0.0,72,81,21.6,70.9,21.6,70.9,24.5,76.0,16.3,61.3,1,82,0,0,10.0,6.0,6.4,10.4,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701471600,2023-12-02 10:00,21.8,71.2,1,5.6,9.0,146,SSE,1008.0,29.77,0.0,0.0,71,67,21.8,71.2,21.8,71.2,24.5,76.1,16.4,61.4,0,0,0,0,10.0,6.0,6.4,10.4,5.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701475200,2023-12-02 11:00,22.3,72.1,1,6.5,10.4,128,SE,1008.0,29.77,0.11,0.0,70,77,24.7,76.4,22.3,72.1,24.7,76.4,16.5,61.7,0,66,0,0,10.0,6.0,7.5,12.0,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701478800,2023-12-02 12:00,22.0,71.6,1,9.4,15.1,150,SSE,1009.0,29.8,0.59,0.02,78,75,24.5,76.2,21.9,71.5,24.5,76.2,16.7,62.0,1,82,0,0,10.0,6.0,13.9,22.3,5.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701482400,2023-12-02 13:00,22.1,71.7,1,7.4,11.9,111,ESE,1008.0,29.77,0.25,0.01,72,75,24.6,76.2,22.1,71.7,24.6,76.2,16.9,62.4,0,60,0,0,9.0,5.0,9.4,15.2,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701486000,2023-12-02 14:00,21.8,71.2,1,8.1,13.0,104,ESE,1008.0,29.76,0.82,0.03,73,50,21.8,71.2,21.8,71.2,24.5,76.1,16.8,62.3,1,89,0,0,10.0,6.0,10.8,17.3,5.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701489600,2023-12-02 15:00,19.8,67.7,1,4.7,7.6,126,SE,1008.0,29.77,2.63,0.1,85,100,19.9,67.7,19.9,67.7,19.9,67.7,17.2,62.9,1,94,0,0,7.0,4.0,7.0,11.2,4.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701493200,2023-12-02 16:00,19.7,67.4,1,7.2,11.5,117,ESE,1008.0,29.76,0.71,0.03,87,100,19.7,67.4,19.7,67.4,19.7,67.4,17.5,63.5,0,69,0,0,10.0,6.0,11.4,18.3,4.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701496800,2023-12-02 17:00,19.5,67.0,1,9.8,15.8,72,ENE,1008.0,29.76,0.49,0.02,89,89,19.5,67.0,19.5,67.0,19.5,67.0,17.7,63.8,0,58,0,0,9.0,5.0,13.7,22.0,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701500400,2023-12-02 18:00,19.8,67.6,1,4.7,7.6,80,E,1009.0,29.8,0.0,0.0,87,37,19.8,67.6,19.8,67.6,19.8,67.6,17.6,63.6,0,0,0,0,10.0,6.0,6.5,10.4,5.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701504000,2023-12-02 19:00,19.7,67.5,1,4.7,7.6,70,ENE,1010.0,29.81,0.0,0.0,88,21,19.7,67.5,19.7,67.5,19.7,67.5,17.6,63.7,0,0,0,0,10.0,6.0,6.7,10.7,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701507600,2023-12-02 20:00,19.4,66.9,0,2.9,4.7,34,NE,1010.0,29.83,0.04,0.0,88,83,19.4,66.9,19.4,66.9,19.4,66.9,17.4,63.4,1,87,0,0,9.0,5.0,4.4,7.1,1.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/night/200.png,1087,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701511200,2023-12-02 21:00,18.8,65.8,0,3.8,6.1,302,WNW,1011.0,29.86,3.8,0.15,90,77,18.8,65.8,18.8,65.8,18.8,65.8,17.2,62.9,1,77,0,0,7.0,4.0,7.3,11.8,1.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701514800,2023-12-02 22:00,19.8,67.6,0,3.6,5.8,350,N,1011.0,29.85,0.0,0.0,85,25,19.8,67.6,19.8,67.6,19.8,67.6,17.1,62.9,0,0,0,0,9.0,5.0,6.4,10.3,1.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/night/200.png,1087,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701518400,2023-12-02 23:00,19.3,66.7,0,3.1,5.0,313,NW,1010.0,29.84,0.0,0.0,85,20,19.3,66.7,19.3,66.7,19.3,66.7,16.7,62.1,0,0,0,0,10.0,6.0,5.7,9.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701522000,2023-12-03 00:00,18.8,65.9,0,4.0,6.5,303,WNW,1010.0,29.83,0.0,0.0,85,16,18.8,65.9,18.8,65.9,18.8,65.9,16.3,61.4,0,0,0,0,10.0,6.0,7.1,11.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701525600,2023-12-03 01:00,18.3,64.9,0,5.6,9.0,307,NW,1010.0,29.82,0.0,0.0,88,16,18.3,64.9,18.3,64.9,18.3,64.9,16.2,61.1,0,0,0,0,10.0,6.0,9.8,15.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701529200,2023-12-03 02:00,17.8,64.1,0,5.6,9.0,311,NW,1009.0,29.8,0.0,0.0,88,11,17.8,64.1,17.8,64.1,17.8,64.1,15.9,60.6,0,0,0,0,10.0,6.0,9.8,15.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701532800,2023-12-03 03:00,17.4,63.3,0,6.3,10.1,285,WNW,1009.0,29.81,0.0,0.0,88,14,17.4,63.3,17.4,63.3,17.4,63.3,15.5,59.8,0,0,0,0,10.0,6.0,11.0,17.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701536400,2023-12-03 04:00,17.2,62.9,0,6.3,10.1,282,WNW,1010.0,29.82,0.0,0.0,87,17,17.2,62.9,17.2,62.9,17.2,62.9,15.1,59.1,0,0,0,0,10.0,6.0,10.9,17.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701540000,2023-12-03 05:00,17.0,62.6,0,6.9,11.2,273,W,1011.0,29.84,0.0,0.0,87,11,17.0,62.6,17.0,62.6,17.0,62.6,14.9,58.7,0,0,0,0,10.0,6.0,11.9,19.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701543600,2023-12-03 06:00,17.7,63.9,1,6.9,11.2,275,W,1011.0,29.86,0.0,0.0,84,7,17.8,64.0,17.8,64.0,17.8,64.0,15.0,59.0,0,0,0,0,10.0,6.0,10.8,17.3,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701547200,2023-12-03 07:00,19.1,66.4,1,7.4,11.9,254,WSW,1012.0,29.88,0.0,0.0,76,6,19.1,66.4,19.1,66.4,19.1,66.4,14.8,58.6,0,0,0,0,10.0,6.0,9.6,15.5,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701550800,2023-12-03 08:00,20.9,69.6,1,6.0,9.7,214,SW,1012.0,29.89,0.0,0.0,65,6,20.9,69.5,20.9,69.5,20.9,69.5,14.0,57.1,0,0,0,0,10.0,6.0,7.3,11.8,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701554400,2023-12-03 09:00,22.3,72.2,1,6.5,10.4,182,S,1012.0,29.88,0.0,0.0,57,7,24.6,76.3,22.3,72.2,24.6,76.3,13.3,56.0,0,0,0,0,10.0,6.0,7.5,12.0,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701558000,2023-12-03 10:00,23.0,73.4,1,7.2,11.5,164,SSE,1012.0,29.88,0.0,0.0,55,10,24.8,76.7,23.0,73.4,24.8,76.7,13.5,56.2,0,0,0,0,10.0,6.0,8.2,13.2,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701561600,2023-12-03 11:00,23.3,74.0,1,9.6,15.5,146,SSE,1012.0,29.88,0.0,0.0,54,14,25.0,76.9,23.3,74.0,25.0,76.9,13.6,56.5,0,0,0,0,10.0,6.0,11.1,17.8,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701565200,2023-12-03 12:00,23.1,73.6,1,14.1,22.7,147,SSE,1011.0,29.87,0.0,0.0,59,14,25.0,76.9,23.1,73.6,25.0,76.9,14.8,58.6,0,0,0,0,10.0,6.0,16.2,26.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701568800,2023-12-03 13:00,22.7,72.8,1,17.7,28.4,156,SSE,1011.0,29.86,0.0,0.0,65,24,24.8,76.7,22.7,72.8,24.8,76.7,15.8,60.4,0,0,0,0,10.0,6.0,20.3,32.7,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701572400,2023-12-03 14:00,22.3,72.1,1,20.6,33.1,167,SSE,1011.0,29.86,0.0,0.0,69,20,24.7,76.4,22.3,72.1,24.7,76.4,16.4,61.4,0,0,0,0,10.0,6.0,23.7,38.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701576000,2023-12-03 15:00,22.0,71.6,1,21.3,34.2,170,S,1011.0,29.86,0.0,0.0,70,14,24.6,76.2,22.0,71.6,24.6,76.2,16.2,61.2,0,0,0,0,10.0,6.0,24.4,39.3,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701579600,2023-12-03 16:00,21.7,71.1,1,19.5,31.3,176,S,1012.0,29.87,0.0,0.0,70,15,21.7,71.1,21.7,71.1,24.5,76.1,16.1,61.0,0,0,0,0,10.0,6.0,22.4,36.0,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701583200,2023-12-03 17:00,21.4,70.4,1,17.2,27.7,178,S,1013.0,29.9,0.0,0.0,72,36,21.4,70.4,21.4,70.4,24.4,75.9,16.1,60.9,0,0,0,0,9.0,5.0,20.9,33.7,5.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701586800,2023-12-03 18:00,20.8,69.5,1,16.3,26.3,178,S,1014.0,29.94,0.01,0.0,75,53,20.8,69.5,20.8,69.5,20.8,69.5,16.3,61.3,0,63,0,0,10.0,6.0,21.2,34.1,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701590400,2023-12-03 19:00,20.3,68.6,1,13.9,22.3,172,S,1015.0,29.97,0.06,0.0,79,69,20.3,68.6,20.3,68.6,20.3,68.6,16.7,62.0,1,77,0,0,10.0,6.0,19.3,31.1,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701594000,2023-12-03 20:00,19.9,67.9,0,13.2,21.2,161,SSE,1016.0,30.0,0.94,0.04,81,61,19.9,67.9,19.9,67.9,19.9,67.9,16.6,61.9,1,76,0,0,10.0,6.0,19.0,30.6,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701597600,2023-12-03 21:00,19.5,67.2,0,12.1,19.4,156,SSE,1017.0,30.02,0.83,0.03,83,68,19.5,67.2,19.5,67.2,19.5,67.2,16.5,61.8,0,57,0,0,10.0,6.0,17.7,28.5,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701601200,2023-12-03 22:00,19.1,66.4,0,10.7,17.3,154,SSE,1017.0,30.03,0.78,0.03,84,65,19.1,66.4,19.1,66.4,19.1,66.4,16.3,61.3,0,57,0,0,10.0,6.0,16.8,27.0,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701604800,2023-12-03 23:00,18.6,65.5,0,8.9,14.4,161,SSE,1017.0,30.03,0.93,0.04,85,55,18.6,65.5,18.6,65.5,18.6,65.5,16.1,60.9,0,58,0,0,10.0,6.0,13.6,21.9,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701608400,2023-12-04 00:00,18.2,64.7,0,8.5,13.7,166,SSE,1017.0,30.03,0.91,0.04,87,63,18.2,64.7,18.2,64.7,18.2,64.7,16.0,60.7,0,62,0,0,10.0,6.0,12.9,20.7,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701612000,2023-12-04 01:00,17.9,64.3,0,8.5,13.7,168,SSE,1017.0,30.02,0.72,0.03,87,73,17.9,64.3,17.9,64.3,17.9,64.3,15.8,60.5,1,81,0,0,10.0,6.0,12.9,20.7,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701615600,2023-12-04 02:00,17.9,64.2,0,8.7,14.0,164,SSE,1017.0,30.02,0.61,0.02,87,72,17.9,64.2,17.9,64.2,17.9,64.2,15.6,60.2,1,81,0,0,10.0,6.0,14.0,22.5,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701619200,2023-12-04 03:00,17.9,64.3,0,7.8,12.6,164,SSE,1017.0,30.03,0.39,0.02,85,62,17.9,64.3,17.9,64.3,17.9,64.3,15.4,59.6,1,76,0,0,10.0,6.0,13.0,20.9,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701622800,2023-12-04 04:00,18.0,64.5,0,7.6,12.2,164,SSE,1017.0,30.03,0.1,0.0,83,66,18.0,64.5,18.0,64.5,18.0,64.5,15.2,59.3,0,70,0,0,10.0,6.0,12.8,20.6,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701626400,2023-12-04 05:00,18.1,64.6,0,7.6,12.2,164,SSE,1017.0,30.04,0.05,0.0,83,80,18.1,64.6,18.1,64.6,18.1,64.6,15.2,59.3,0,63,0,0,10.0,6.0,11.8,19.0,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701630000,2023-12-04 06:00,18.8,65.8,1,7.6,12.2,159,SSE,1018.0,30.06,0.07,0.0,81,82,18.8,65.8,18.8,65.8,18.8,65.8,15.4,59.7,1,89,0,0,10.0,6.0,10.8,17.4,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701633600,2023-12-04 07:00,19.3,66.8,1,8.7,14.0,160,SSE,1019.0,30.08,0.17,0.01,77,94,19.4,66.8,19.4,66.8,19.4,66.8,15.2,59.3,0,61,0,0,10.0,6.0,11.6,18.6,4.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701637200,2023-12-04 08:00,19.7,67.4,1,9.2,14.8,162,SSE,1019.0,30.08,0.12,0.0,74,91,19.7,67.4,19.7,67.4,19.7,67.4,15.0,59.1,1,83,0,0,10.0,6.0,11.6,18.7,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701640800,2023-12-04 09:00,20.0,68.1,1,9.8,15.8,163,SSE,1019.0,30.08,0.07,0.0,71,95,20.1,68.1,20.1,68.1,20.1,68.1,14.5,58.2,0,61,0,0,10.0,6.0,12.0,19.4,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701644400,2023-12-04 10:00,20.1,68.2,1,9.8,15.8,160,SSE,1019.0,30.08,0.02,0.0,68,85,20.1,68.2,20.1,68.2,20.1,68.2,14.0,57.2,1,82,0,0,10.0,6.0,12.2,19.7,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701648000,2023-12-04 11:00,20.4,68.8,1,9.6,15.5,153,SSE,1019.0,30.08,0.01,0.0,65,68,20.4,68.8,20.4,68.8,20.4,68.8,13.6,56.5,1,80,0,0,10.0,6.0,11.5,18.4,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701651600,2023-12-04 12:00,20.6,69.1,1,9.6,15.5,144,SE,1018.0,30.07,0.0,0.0,63,49,20.6,69.1,20.6,69.1,20.6,69.1,13.4,56.1,0,0,0,0,10.0,6.0,11.3,18.2,6.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701655200,2023-12-04 13:00,20.9,69.7,1,9.2,14.8,132,SE,1018.0,30.06,0.0,0.0,61,33,20.9,69.7,20.9,69.7,20.9,69.7,13.2,55.8,0,0,0,0,10.0,6.0,10.6,17.0,6.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701658800,2023-12-04 14:00,21.1,70.0,1,8.9,14.4,126,SE,1018.0,30.05,0.0,0.0,61,19,21.1,70.0,21.1,70.0,24.4,76.0,13.2,55.8,0,0,0,0,10.0,6.0,10.3,16.6,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701662400,2023-12-04 15:00,21.0,69.8,1,9.2,14.8,115,ESE,1017.0,30.04,0.0,0.0,61,10,21.0,69.8,21.0,69.8,21.0,69.8,13.2,55.7,0,0,0,0,10.0,6.0,10.6,17.0,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701666000,2023-12-04 16:00,20.9,69.7,1,8.9,14.4,105,ESE,1017.0,30.03,0.0,0.0,61,19,20.9,69.7,20.9,69.7,20.9,69.7,13.2,55.8,0,0,0,0,10.0,6.0,10.3,16.6,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701669600,2023-12-04 17:00,20.6,69.2,1,8.3,13.3,95,E,1017.0,30.04,0.0,0.0,63,15,20.6,69.2,20.6,69.2,20.6,69.2,13.3,55.9,0,0,0,0,10.0,6.0,10.0,16.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701673200,2023-12-04 18:00,20.1,68.3,1,7.4,11.9,86,E,1018.0,30.06,0.0,0.0,66,18,20.2,68.3,20.2,68.3,20.2,68.3,13.5,56.4,0,0,0,0,10.0,6.0,9.6,15.5,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701676800,2023-12-04 19:00,19.3,66.8,1,7.2,11.5,76,ENE,1018.0,30.07,0.0,0.0,71,16,19.3,66.8,19.3,66.8,19.3,66.8,13.9,57.0,0,0,0,0,10.0,6.0,10.6,17.0,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701680400,2023-12-04 20:00,19.0,66.3,0,6.5,10.4,64,ENE,1019.0,30.09,0.0,0.0,73,12,19.0,66.3,19.0,66.3,19.0,66.3,14.2,57.5,0,0,0,0,10.0,6.0,9.8,15.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701684000,2023-12-04 21:00,18.9,66.0,0,6.3,10.1,45,NE,1019.0,30.11,0.0,0.0,75,17,18.9,65.9,18.9,65.9,18.9,65.9,14.3,57.7,0,0,0,0,10.0,6.0,9.6,15.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701687600,2023-12-04 22:00,18.7,65.6,0,5.8,9.4,22,NNE,1020.0,30.11,0.0,0.0,76,19,18.7,65.6,18.7,65.6,18.7,65.6,14.4,57.9,0,0,0,0,10.0,6.0,8.9,14.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701691200,2023-12-04 23:00,18.4,65.1,0,5.8,9.4,0,N,1019.0,30.1,0.0,0.0,78,20,18.4,65.1,18.4,65.1,18.4,65.1,14.5,58.2,0,0,0,0,10.0,6.0,9.0,14.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Sydney,New South Wales,Australia,-33.87,151.21,Australia/Sydney,1701478828,2023-12-02 12:00
1701435600,2023-12-02 00:00,15.5,59.9,0,11.0,17.6,158,SSE,1008.0,29.78,0.01,0.0,87,100,15.5,59.9,15.5,59.9,15.5,59.9,13.4,56.2,0,63,0,0,10.0,6.0,15.1,24.3,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
